chunk_size,coreset_factor,repeat_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_size_mean,summary_size_std,avg_update_ms_mean,avg_update_ms_std,coreset_per_round_mean,repetitions_mean,ari_mean,nmi_mean,quality_norm,runtime_norm,memory_norm,tradeoff_score
1024,1.0,2.0,0.8113351666665949,0.016441401769486094,11520.0,0.0,880583.7083333334,346758.26437439484,0.9426628702729399,0.0870170263049303,240.0,0.0,81.09456000000439,1.643959891168499,3.0,19.0,0.9015803129933619,0.9426628702729399,0.9182493042368758,0.06106063644830237,0.003121748178980229,0.44307905596161723
