chunk_size,m_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_points_mean,summary_points_std,m_summary_mean,levels_used_mean,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean
4096,1.0,0.09527443333839376,0.025046618875019754,5632.0,0.0,22183.41917878119,416.4961196789805,0.6944479260785051,0.003521643276078124,64.0,0.0,32.0,2.0,27.226233334254683,7.792935184430167,10000.0,0.46792450872441277,0.6944479260785051
4096,2.0,0.04986503333202563,0.008635325471423747,5632.0,0.0,22183.41917878119,416.4961196789805,0.6944479260785051,0.003521643276078124,64.0,0.0,32.0,2.0,13.830033334670588,3.0839853955223737,10000.0,0.46792450872441277,0.6944479260785051
4096,3.0,0.08575370000714126,0.030659303450246395,7392.0,0.0,22011.767307547983,455.5253994014519,0.6977464043564643,0.0017946195309673724,84.0,0.0,42.0,2.0,24.434533342072328,9.577927797278695,10000.0,0.45990334772964037,0.6977464043564643
4096,4.0,0.11928763333708048,0.035388854249119577,9856.0,0.0,22073.023729982713,686.9634661567277,0.6919988671759141,0.003184770451118078,112.0,0.0,56.0,2.0,35.57679999762008,11.354529749237466,10000.0,0.47365427528486964,0.6919988671759141
4096,5.0,0.11598126665921882,0.060939675291548596,12320.0,0.0,21266.998536909592,539.2258272200138,0.6908522379117034,0.0024095147077573794,140.0,0.0,70.0,2.0,35.203011111459794,20.24441762210415,10000.0,0.45862988924044706,0.6908522379117034
