chunk_size,coreset_factor,repeat_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_size_mean,summary_size_std,avg_update_ms_mean,avg_update_ms_std,coreset_per_round_mean,repetitions_mean,ari_mean,nmi_mean,quality_norm,runtime_norm,memory_norm,tradeoff_score
1024,1.0,0.75,3.3928568999981508,1.206720997734319,21090.666666666668,50.806823688686805,58461.231205461954,1625.0723762131806,0.7468119882803915,0.007968844067638517,239.66666666666666,0.5773502691896278,338.98444666410796,120.68958011044772,3.0,7.0,0.6039067357717998,0.7468119882803915,0.8161743156309597,0.0,0.0,0.40808715781547983
1024,1.0,1.0,5.212233099999139,0.7369874096414853,21090.666666666668,50.806823688686805,53447.023134102725,5752.443014726966,0.7526906440277029,0.028178443026182203,239.66666666666666,0.5773502691896278,520.89520333296,73.64930138568002,3.0,10.0,0.6010609539212809,0.7526906440277029,0.9545714202985658,0.3286072539678747,0.0,0.39513389665731424
1024,1.0,1.5,6.079741300006087,0.3475369649374434,21120.0,0.0,58127.982948809426,7572.74194209829,0.7546203013120474,0.010586839458196412,240.0,0.0,607.7160966679609,34.735301847573524,3.0,14.0,0.5967753710608165,0.7546203013120474,1.0,0.48529254390337134,0.002083333333333248,0.3781560306908239
1024,1.5,1.0,5.01535370000056,0.18174824035731163,28130.666666666668,50.806823688687594,57582.58720789683,5747.892865356259,0.7443162682421963,0.014976769201745331,319.6666666666667,0.577350269189634,501.1324266679973,18.051866212030017,4.0,10.0,0.5852115334395411,0.7443162682421963,0.7574193141146499,0.2930478138716809,0.5000000000000001,0.18044770358940473
1024,2.0,1.0,3.8589817666700887,0.798964582781869,35141.333333333336,50.806823688687594,60316.84582025118,10251.412394354691,0.739208113131952,0.009858771015185785,399.3333333333333,0.5773502691896216,385.71669333517394,79.76362166557628,5.0,10.0,0.6002247438917627,0.739208113131952,0.6371615701951873,0.08418930204930902,0.997916666666667,0.04805429291859964
1024,1.5,0.75,3.5527109333391613,0.1073149085529781,28130.666666666668,50.806823688687594,73299.14512115077,17357.80748762571,0.7260227775464415,0.06838223070338692,319.6666666666667,0.577350269189634,355.011729997932,10.734314486366085,4.0,7.0,0.5554896262859853,0.7260227775464415,0.32674838263270956,0.028872090847319006,0.5000000000000001,0.031156168604524997
1024,1.5,1.5,8.929485133344619,0.9917531186466845,28160.0,0.0,59264.657222690854,11289.391630780481,0.7409130162084038,0.04544556653061524,320.0,0.0,892.7410133347925,99.14889268012509,4.0,14.0,0.5952867718526386,0.7409130162084038,0.6772989178579982,1.0,0.5020833333333333,-0.03687137440433422
1024,2.0,1.5,5.516548599999321,1.6188243011059913,35170.666666666664,50.806823688687594,79780.72318708274,23819.73135695137,0.7217549103313733,0.04583037600307997,399.6666666666667,0.5773502691896216,551.5543033320379,161.85711940007374,5.0,14.0,0.5422443914177957,0.7217549103313733,0.22627295235404746,0.3835713019722765,1.0,-0.23275634931604539
1024,2.0,0.75,3.6585661333228927,0.3296365995464174,35112.0,0.0,78900.50011484302,13026.577663339043,0.7121435763731089,0.06719092868594541,399.0,0.0,365.73144333184854,32.90945522466632,5.0,7.0,0.5595712488958816,0.7121435763731089,0.0,0.04799116395867184,0.9958333333333335,-0.2609561243230013
