chunk_size,beta,gamma,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,num_phases_mean,final_summary_size_mean,final_lower_bound_mean,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean
4092,1.5,0.25,23.21692063334437,4.732907651309972,216362.66666666666,2018.8921054215232,34079.59819913979,1567.4007871507306,0.7578961468520681,0.0034658515786473733,12.0,2458.6666666666665,52.66300545379656,2.321692063334437,0.47329076513099716,10000.0,0.6188612031733377,0.7578961468520681
4092,1.5,0.5,29.316664233338088,6.591258835924035,210144.0,1102.6368395804668,33172.23534499519,0.6704046500236527,0.7569370572429174,0.0005925439087108301,12.0,2388.0,52.66300545379656,2.931666423333809,0.6591258835924034,10000.0,0.6231946790248774,0.7569370572429174
4092,1.5,1.0,40.673734766654285,7.2938580016370125,301106.6666666667,2930.9857272483173,33170.2506393574,0.5679764291648628,0.7570264944585192,0.0003346335480732186,11.0,3421.6666666666665,35.10867030253104,4.067373476665428,0.7293858001637016,10000.0,0.6234690511136233,0.7570264944585192
4092,3.0,0.25,63.248612466675695,17.806126637343954,187821.33333333334,3759.704952962839,33173.63284194351,2.560186394877439,0.7572968569160995,0.0006769768347629063,6.0,2134.3333333333335,73.97382384730818,6.324861246667569,1.7806126637343955,10000.0,0.6238375695556365,0.7572968569160995
4092,3.0,0.5,69.31738743333456,8.745971337465171,428912.0,2080.5999134864924,33170.205505822756,1.46801584163719,0.757684755226078,0.0006311549442901148,5.0,4874.0,24.65794128243606,6.931738743333457,0.8745971337465172,10000.0,0.6247728940064011,0.757684755226078
4092,3.0,1.0,25.992948433345493,2.070520320751599,429909.3333333333,1806.323706685297,33170.94752344804,1.3977079302816535,0.7566221714930202,0.0006016004782189112,5.0,4885.333333333333,24.65794128243606,2.5992948433345493,0.20705203207516,10000.0,0.62244054387972,0.7566221714930202
4092,5.0,0.25,40.55084146665953,7.08543295426614,457248.0,2482.7855324211955,33172.84347789015,1.6984360875555624,0.7561915937374458,0.001391588041589254,4.0,5196.0,22.831427113366725,4.055084146665952,0.7085432954266141,10000.0,0.6211391330641441,0.7561915937374458
4092,5.0,0.5,36.83470843332665,3.600238874051315,457365.3333333333,2678.34376683302,33169.75531707512,1.8433669152307133,0.7564653902266097,0.0009940567197350317,4.0,5197.333333333333,22.831427113366725,3.6834708433326644,0.36002388740513136,10000.0,0.6224582196169322,0.7564653902266097
4092,5.0,1.0,32.14481926666728,3.069272523443821,458597.3333333333,1881.9110853951902,33169.22572194982,1.7910248279847265,0.756549912231561,0.0007480504332670843,4.0,5211.333333333333,22.831427113366725,3.214481926666728,0.30692725234438195,10000.0,0.6224030105991583,0.756549912231561
