chunk_size,m_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_points_mean,summary_points_std,m_summary_mean,levels_used_mean,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean,quality_norm,runtime_norm,memory_norm,tradeoff_score
4096,3.0,0.1488667999704679,0.014582626082465347,7392.0,0.0,22030.107911552663,342.7267656229881,0.6895458025950078,0.003123831973152699,84.0,0.0,42.0,2.0,40.50973329382638,4.664436610691086,10000.0,0.4678982150598838,0.6895458025950078,1.0,0.07596993608232054,0.2631578947368421,0.41521804229520937
4096,2.0,0.1393620999685178,0.003545505514648613,5632.0,0.0,22076.081998965525,425.61347562257913,0.6890317120708161,0.003500372696029909,64.0,0.0,32.0,2.0,37.08898886624309,1.644738279620433,10000.0,0.45876816624779865,0.6890317120708161,0.3281611865382171,0.0,0.0,0.16408059326910854
4096,1.0,0.17236223327927291,0.06268366292710886,5632.0,0.0,22076.081998965525,425.61347562257913,0.6890317120708161,0.003500372696029909,64.0,0.0,32.0,2.0,46.42667774007552,18.065906880976836,10000.0,0.45876816624779865,0.6890317120708161,0.3281611865382171,0.2637661386273903,0.0,0.09813905861226097
4096,4.0,0.2279356666840613,0.04255778779908045,9856.0,0.0,21670.88385727615,603.2728456755523,0.6887806033926237,0.0031208478696525778,112.0,0.0,56.0,2.0,64.31093338566522,15.045037151228447,10000.0,0.4550122231690091,0.6887806033926237,0.0,0.7079579787455065,0.631578947368421,-0.3348842315284819
4096,5.0,0.26447343337349594,0.012705617720151418,12320.0,0.0,21492.765700842167,712.4928482891337,0.6888372144101121,0.004736596452118029,140.0,0.0,70.0,2.0,76.26448892470863,4.110101982207313,10000.0,0.4539946559130674,0.6888372144101121,0.07398206547009266,1.0,1.0,-0.46300896726495366
